player_id,player_name
5029,"intra (Fern Hak), US"
4545,"lom1k (Ivan Ovsyanik), RU"
4570,
4932,
1405,"rAge (Dmitry Bolotov), UA"
464,
27688,Dr3nquu
27682,LAKSHERi
27493,jakekeS
28535,
5828,
28237,
28016,1zz
4545,
392,OverDrive (Alexey Birukov)
6117,"vanessa (Vanessa  Gideon), US"
5662,"pullox (Thea Evensen), NO"
7923,
1503,"ritchiEE (Richard Mestdagh), BE"
976,
5847,"Skodo (Viktor Elleskov), DK"
249,
2998,
